Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
2108,76198.08182,12/17/2010 09:51:30,656.7215106,7,6,-0.549993217,3.942498446,5.168730003,4.414998519,20.82704113,16.4341226,-0.000129557,0.099843703,0,0,0
2109,76228.09684,12/17/2010 09:52:00,686.7365322,7,6,-0.550173163,3.937638521,5.168730003,4.419585019,20.82704113,16.45219376,-0.000161982,0.099843703,0,0,0
2110,76258.11189,12/17/2010 09:52:30,716.7515787,7,6,-0.549993217,3.933102846,5.168730003,4.424171471,20.82704113,16.47024337,-9.71794E-05,0.099843703,0,0,0
2111,76288.12692,12/17/2010 09:53:00,746.7666057,7,6,-0.549813271,3.928567171,5.168730003,4.428757981,20.82704113,16.48827194,-9.71794E-05,0.099843703,0,0,0
2112,76318.142,12/17/2010 09:53:30,776.7816892,7,6,-0.550173163,3.923869371,5.168730003,4.433344493,20.82704113,16.5062797,-0.000161982,0.099843703,0,0,0
2113,76348.15699,12/17/2010 09:54:00,806.7966794,7,6,-0.549993217,3.919495583,5.168730003,4.437931002,20.82704113,16.52426673,-0.000161982,0.099843703,0,0,0
2114,76378.17203,12/17/2010 09:54:30,836.8117167,7,6,-0.550173163,3.915121794,5.168730003,4.442517509,20.82704113,16.54223333,-9.71794E-05,0.099843703,0,0,0
2115,76408.18705,12/17/2010 09:55:00,866.8267357,7,6,-0.550173163,3.91058588,5.168730003,4.447103826,20.82704113,16.56017892,-0.000129604,0.099843703,0,0,0
2116,76438.20209,12/17/2010 09:55:30,896.8417778,7,6,-0.549993217,3.906374216,5.168730003,4.451689927,20.82704113,16.57810358,-0.000129604,0.099843703,0,0,0
2117,76468.21716,12/17/2010 09:56:00,926.8568495,7,6,-0.550173163,3.902000427,5.168730003,4.456276236,20.82704113,16.59600914,-0.000129604,0.099843703,0,0,0
2118,76498.23219,12/17/2010 09:56:30,956.8718751,7,6,-0.549993217,3.897626638,5.168730003,4.460862765,20.82704113,16.61389577,-0.000129604,0.099843703,0,0,0
2119,76528.24744,12/17/2010 09:57:00,986.8871251,7,6,-0.550173163,3.893414974,5.168730003,4.465449273,20.82704113,16.63176313,-0.000129557,0.099843703,0,0,0
2120,76558.26412,12/17/2010 09:57:30,1016.903814,7,6,-0.549993217,3.889527082,5.168730003,4.470035999,20.82704113,16.64961195,-6.48022E-05,0.099843703,0,0,0
2121,76588.27743,12/17/2010 09:58:00,1046.917121,7,6,-0.549993217,3.885153294,5.168730003,4.474622284,20.82704113,16.66743987,-0.000129604,0.099843703,0,0,0
2122,76618.29233,12/17/2010 09:58:30,1076.932022,7,6,-0.549993217,3.881103516,5.168730003,4.479208813,20.82704113,16.68524976,-9.71794E-05,0.099843703,0,0,0
2123,76648.30735,12/17/2010 09:59:00,1106.947042,7,6,-0.549993217,3.877053738,5.168730003,4.483795343,20.82704113,16.70304087,-9.71794E-05,0.099843703,0,0,0
2124,76678.3224,12/17/2010 09:59:30,1136.962086,7,6,-0.550173163,3.872841835,5.168730003,4.488381962,20.82704113,16.7208138,-0.000129604,0.099843703,0,0,0
2125,76708.33747,12/17/2010 10:00:00,1166.977157,7,6,-0.550173163,3.868954182,5.168730003,4.492968485,20.82704113,16.73856797,-9.71794E-05,0.099843703,0,0,0
2126,76738.35254,12/17/2010 10:00:30,1196.992228,7,6,-0.550173163,3.864904404,5.168730003,4.497555036,20.82704113,16.75630404,-0.000129604,0.099843703,0,0,0
2127,76768.36753,12/17/2010 10:01:00,1227.00722,7,6,-0.549993217,3.861178637,5.168730003,4.502141544,20.82704113,16.77402183,-9.71794E-05,0.099843703,0,0,0
2128,76798.38258,12/17/2010 10:01:30,1257.022272,7,6,-0.549993217,3.857290745,5.168730003,4.50672815,20.82704113,16.79172201,-3.23772E-05,0.099843703,0,0,0
2129,76828.3976,12/17/2010 10:02:00,1287.037294,7,6,-0.550173163,3.853240967,5.168730003,4.511314684,20.82704113,16.80940408,-9.71794E-05,0.099843703,0,0,0
2130,76858.41266,12/17/2010 10:02:30,1317.052348,7,6,-0.55035311,3.8495152,5.168730003,4.515901249,20.82704113,16.82706874,-9.71794E-05,0.099843703,0,0,0
2131,76888.42768,12/17/2010 10:03:00,1347.067375,7,6,-0.549993217,3.845789433,5.168730003,4.52048777,20.82704113,16.84471582,-6.48022E-05,0.099843703,0,0,0
2132,76918.44275,12/17/2010 10:03:31,1377.082444,7,6,-0.550173163,3.841901541,5.168730003,4.525074385,20.82704113,16.86234607,-0.000129604,0.099843703,0,0,0
2133,76948.45791,12/17/2010 10:04:01,1407.097597,7,6,-0.550173163,3.838175774,5.168730003,4.529660968,20.82704113,16.87995915,-9.71794E-05,0.099843703,0,0,0
2134,76978.47292,12/17/2010 10:04:31,1437.112608,7,6,-0.550173163,3.834611893,5.168730003,4.534247525,20.82704113,16.89755523,-9.71794E-05,0.099843703,0,0,0
2135,77008.48783,12/17/2010 10:05:01,1467.127518,7,6,-0.550173163,3.830886126,5.168730003,4.538834112,20.82704113,16.91513476,-9.71794E-05,0.099843703,0,0,0
2136,77038.50289,12/17/2010 10:05:31,1497.142577,7,6,-0.550173163,3.827322245,5.168730003,4.543420689,20.82704113,16.93269767,-0.000129604,0.099843703,0,0,0
2137,77068.5179,12/17/2010 10:06:01,1527.157592,7,6,-0.550173163,3.823920488,5.168730003,4.548007279,20.82704113,16.95024423,-9.71794E-05,0.099843703,0,0,0
2138,77098.53294,12/17/2010 10:06:31,1557.172627,7,6,-0.550173163,3.820194721,5.168730003,4.552593894,20.82704113,16.96777469,-0.000161982,0.099843703,0,0,0
2139,77128.54797,12/17/2010 10:07:01,1587.187659,7,6,-0.550173163,3.816792965,5.168730003,4.557180435,20.82704113,16.98528875,-6.47545E-05,0.099843703,0,0,0
2140,77158.56489,12/17/2010 10:07:31,1617.204583,7,6,-0.550173163,3.81339097,5.168730003,4.561767248,20.82704113,17.00278776,-6.48022E-05,0.099843703,0,0,0
2141,77188.57805,12/17/2010 10:08:01,1647.217737,7,6,-0.550173163,3.809989214,5.168730003,4.56635353,20.82704113,17.02026898,-6.48022E-05,0.099843703,0,0,0
2142,77218.59308,12/17/2010 10:08:31,1677.232774,7,6,-0.549993217,3.806587458,5.168730003,4.570940123,20.82704113,17.03773579,-6.48022E-05,0.099843703,0,0,0
2143,77248.60815,12/17/2010 10:09:01,1707.247839,7,6,-0.549993217,3.803185463,5.168730003,4.575526644,20.82704113,17.05518705,-9.72271E-05,0.099843703,0,0,0
2144,77278.62317,12/17/2010 10:09:31,1737.262859,7,6,-0.550173163,3.799945831,5.168730003,4.580113191,20.82704113,17.0726233,-0.000129557,0.099843703,0,0,0
2145,77308.63832,12/17/2010 10:10:01,1767.278009,7,6,-0.550173163,3.796867847,5.168730003,4.584699842,20.82704113,17.09004498,-6.48022E-05,0.099843703,0,0,0
2146,77338.65323,12/17/2010 10:10:31,1797.292921,7,6,-0.55035311,3.793303967,5.168730003,4.589286382,20.82704113,17.10745135,-0.000129604,0.099843703,0,0,0
2147,77368.66829,12/17/2010 10:11:01,1827.307977,7,6,-0.550173163,3.790388107,5.168730003,4.593873018,20.82704113,17.1248435,-6.48022E-05,0.099843703,0,0,0
2148,77398.68335,12/17/2010 10:11:31,1857.323045,7,6,-0.549813271,3.787310362,5.168730003,4.598459607,20.82704113,17.14222097,-3.24249E-05,0.099843703,0,0,0
2149,77428.69834,12/17/2010 10:12:01,1887.33803,7,6,-0.549993217,3.784232616,5.168730003,4.603046274,20.82704113,17.15958439,-6.48022E-05,0.099843703,0,0,0
2150,77458.71338,12/17/2010 10:12:31,1917.353072,7,6,-0.550173163,3.780992746,5.168730003,4.60763283,20.82704113,17.17693326,-0.000129604,0.099843703,0,0,0
2151,77488.7313,12/17/2010 10:13:01,1947.370986,7,6,-0.550173163,3.778076887,5.168730003,4.612219913,20.82704113,17.19427015,-6.48022E-05,0.099843703,0,0,0
2152,77518.74348,12/17/2010 10:13:31,1977.383171,7,6,-0.550173163,3.774837017,5.168730003,4.616806075,20.82704113,17.21158974,-0.000161982,0.099843703,0,0,0
2153,77548.75849,12/17/2010 10:14:01,2007.398182,7,6,-0.550173163,3.772083282,5.168730003,4.621392648,20.82704113,17.2288972,-6.47545E-05,0.099843703,0,0,0
2154,77578.77355,12/17/2010 10:14:31,2037.41324,7,6,-0.550173163,3.769005299,5.168730003,4.625979191,20.82704113,17.24619117,-9.71794E-05,0.099843703,0,0,0
2155,77608.78856,12/17/2010 10:15:01,2067.42825,7,6,-0.550173163,3.766251564,5.168730003,4.630565731,20.82704113,17.26347184,-9.71794E-05,0.099843703,0,0,0
2156,77638.80374,12/17/2010 10:15:31,2097.443431,7,6,-0.549993217,3.763335705,5.168730003,4.635152429,20.82704113,17.28073993,-9.71794E-05,0.099843703,0,0,0
2157,77668.81863,12/17/2010 10:16:01,2127.458325,7,6,-0.55035311,3.760419846,5.168730003,4.639739026,20.82704113,17.29799472,-9.71794E-05,0.099843703,0,0,0
2158,77698.83367,12/17/2010 10:16:31,2157.473361,7,6,-0.550173163,3.757665873,5.168730003,4.644325621,20.82704113,17.31523666,-6.48022E-05,0.099843703,0,0,0
2159,77728.84871,12/17/2010 10:17:01,2187.488399,7,6,-0.550173163,3.754912138,5.168730003,4.64891222,20.82704113,17.33246596,-9.71794E-05,0.099843703,0,0,0
2160,77758.86558,12/17/2010 10:17:31,2217.505265,7,6,-0.550173163,3.752482176,5.168730003,4.653499039,20.82704113,17.34968358,-3.23772E-05,0.099843703,0,0,0
2161,77788.87881,12/17/2010 10:18:01,2247.518504,7,6,-0.550173163,3.749566317,5.168730003,4.65808533,20.82704113,17.36688702,-9.71794E-05,0.099843703,0,0,0
2162,77818.89382,12/17/2010 10:18:31,2277.533505,7,6,-0.550173163,3.747136354,5.168730003,4.662671894,20.82704113,17.38407922,-6.48022E-05,0.099843703,0,0,0
2163,77848.909,12/17/2010 10:19:01,2307.548692,7,6,-0.550173163,3.744544506,5.168730003,4.667258482,20.82704113,17.40125957,-6.48022E-05,0.099843703,0,0,0
2164,77878.92394,12/17/2010 10:19:31,2337.563633,7,6,-0.550173163,3.741952658,5.168730003,4.671845025,20.82704113,17.41842791,-6.48022E-05,0.099843703,0,0,0
2165,77908.93909,12/17/2010 10:20:01,2367.578784,7,6,-0.549993217,3.739360809,5.168730003,4.67643158,20.82704113,17.43558472,-6.48022E-05,0.099843703,0,0,0
2166,77938.95397,12/17/2010 10:20:31,2397.59366,7,6,-0.550173163,3.736768961,5.168730003,4.681018193,20.82704113,17.45273008,-9.71794E-05,0.099843703,0,0,0
2167,77968.969,12/17/2010 10:21:01,2427.608693,7,6,-0.550173163,3.734339237,5.168730003,4.685604724,20.82704113,17.46986372,-6.47545E-05,0.099843703,0,0,0
2168,77998.98406,12/17/2010 10:21:31,2457.623755,7,6,-0.549993217,3.73174715,5.168730003,4.69019134,20.82704113,17.48698628,-9.72271E-05,0.099843703,0,0,0
2169,78028.99942,12/17/2010 10:22:01,2487.63911,7,6,-0.550173163,3.729641438,5.168730003,4.694777919,20.82704113,17.50409785,-9.71794E-05,0.099843703,0,0,0
2170,78059.01411,12/17/2010 10:22:31,2517.653799,7,6,-0.550173163,3.727049589,5.168730003,4.699364406,20.82704113,17.52119814,-9.71794E-05,0.099843703,0,0,0
2171,78089.02914,12/17/2010 10:23:01,2547.668833,7,6,-0.550173163,3.724781513,5.168730003,4.703950977,20.82704113,17.53828778,-6.48022E-05,0.099843703,0,0,0
2172,78119.04419,12/17/2010 10:23:31,2577.683884,7,6,-0.550173163,3.722513676,5.168730003,4.708537637,20.82704113,17.55536692,-3.24249E-05,0.099843703,0,0,0
2173,78149.05922,12/17/2010 10:24:01,2607.698911,7,6,-0.550173163,3.720083952,5.168730003,4.713124263,20.82704113,17.57243526,-6.48022E-05,0.099843703,0,0,0
2174,78179.07426,12/17/2010 10:24:31,2637.713948,7,6,-0.549993217,3.717978001,5.168730003,4.71771092,20.82704113,17.58949319,-6.48022E-05,0.099843703,0,0,0
2175,78209.08934,12/17/2010 10:25:01,2667.72903,7,6,-0.550173163,3.715548038,5.168730003,4.722297559,20.82704113,17.60654065,-9.72271E-05,0.099843703,0,0,0
2176,78239.10435,12/17/2010 10:25:31,2697.744044,7,6,-0.550173163,3.713442326,5.168730003,4.726884128,20.82704113,17.62357766,-6.47545E-05,0.099843703,0,0,0
2177,78269.11937,12/17/2010 10:26:01,2727.759062,7,6,-0.549993217,3.711336374,5.168730003,4.731470795,20.82704113,17.64060493,-3.23772E-05,0.099843703,0,0,0
2178,78299.13442,12/17/2010 10:26:31,2757.774106,7,6,-0.550173163,3.709068537,5.168730003,4.736057404,20.82704113,17.65762202,-6.47545E-05,0.099843703,0,0,0
2179,78329.14944,12/17/2010 10:27:01,2787.789133,7,6,-0.550173163,3.706800461,5.168730003,4.740644111,20.82704113,17.67462956,-9.72271E-05,0.099843703,0,0,0
2180,78359.16629,12/17/2010 10:27:31,2817.805978,7,6,-0.550173163,3.704856634,5.168730003,4.745230992,20.82704113,17.69162797,-6.48022E-05,0.099843703,0,0,0
2181,78389.17951,12/17/2010 10:28:01,2847.819199,7,6,-0.549993217,3.702750683,5.168730003,4.74981738,20.82704113,17.7086149,-3.24249E-05,0.099843703,0,0,0
2182,78419.19456,12/17/2010 10:28:31,2877.834247,7,6,-0.550173163,3.70064497,5.168730003,4.754403986,20.82704113,17.72559305,-3.23772E-05,0.099843703,0,0,0
2183,78449.20978,12/17/2010 10:29:01,2907.849469,7,6,-0.550173163,3.698539019,5.168730003,4.758990633,20.82704113,17.74256199,-9.71794E-05,0.099843703,0,0,0
2184,78479.22459,12/17/2010 10:29:31,2937.864279,7,6,-0.549993217,3.696595192,5.168730003,4.763577269,20.82704113,17.75952152,-3.23772E-05,0.099843703,0,0,0
2185,78509.23975,12/17/2010 10:30:01,2967.879439,7,6,-0.549993217,3.694651127,5.168730003,4.768163919,20.82704113,17.7764719,-3.24249E-05,0.099843703,0,0,0
2186,78539.25462,12/17/2010 10:30:31,2997.894311,7,6,-0.550173163,3.692545176,5.168730003,4.772750487,20.82704113,17.79341286,-6.48022E-05,0.099843703,0,0,0
2187,78569.26998,12/17/2010 10:31:01,3027.909672,7,6,-0.550173163,3.690601349,5.168730003,4.777337561,20.82704113,17.81034664,-6.48022E-05,0.099843703,0,0,0
2188,78599.2848,12/17/2010 10:31:31,3057.924492,7,6,-0.55035311,3.688657522,5.168730003,4.781924546,20.82704113,17.82727114,-6.48022E-05,0.099843703,0,0,0
2189,78629.29997,12/17/2010 10:32:01,3087.939657,7,6,-0.549993217,3.687037468,5.168730003,4.78651153,20.82704113,17.84418702,0,0.099843703,0,0,0
2190,78659.31488,12/17/2010 10:32:31,3117.954566,7,6,-0.549993217,3.685093641,5.168730003,4.791098502,20.82704113,17.86109422,-3.24249E-05,0.099843703,0,0,0
2191,78689.33,12/17/2010 10:33:01,3147.969694,7,6,-0.550173163,3.683149815,5.168730003,4.795685496,20.82704113,17.87799304,-6.48022E-05,0.099843703,0,0,0
2192,78719.34494,12/17/2010 10:33:31,3177.984627,7,6,-0.549993217,3.681367874,5.168730003,4.800272455,20.82704113,17.89488332,-3.23772E-05,0.099843703,0,0,0
2193,78749.35996,12/17/2010 10:34:01,3207.999652,7,6,-0.55035311,3.679585934,5.168730003,4.804859376,20.82704113,17.91176517,-3.24249E-05,0.099843703,0,0,0
2194,78779.37503,12/17/2010 10:34:31,3238.014717,7,6,-0.549993217,3.677803993,5.168730003,4.809446417,20.82704113,17.92863939,-3.24249E-05,0.099843703,0,0,0
2195,78809.39003,12/17/2010 10:35:01,3268.029719,7,6,-0.549993217,3.676022053,5.168730003,4.814033398,20.82704113,17.94550524,-6.48022E-05,0.099843703,0,0,0
2196,78839.40512,12/17/2010 10:35:32,3298.044811,7,6,-0.55035311,3.674402237,5.168730003,4.818620386,20.82704113,17.96236318,-3.23772E-05,0.099843703,0,0,0
2197,78869.42024,12/17/2010 10:36:02,3328.059928,7,6,-0.550173163,3.672620296,5.168730003,4.823207443,20.82704113,17.97921358,-3.24249E-05,0.099843703,0,0,0
2198,78899.43515,12/17/2010 10:36:32,3358.074836,7,6,-0.550173163,3.670838356,5.168730003,4.827794475,20.82704113,17.99605616,-3.24249E-05,0.099843703,0,0,0
2199,78929.45018,12/17/2010 10:37:02,3388.08987,7,6,-0.550173163,3.66921854,5.168730003,4.832381522,20.82704113,18.01289104,-3.23772E-05,0.099843703,0,0,0
2200,78959.46708,12/17/2010 10:37:32,3418.106769,7,6,-0.549993217,3.667760611,5.168730003,4.836968773,20.82704113,18.02971931,-3.23772E-05,0.099843703,0,0,0
2201,78989.48033,12/17/2010 10:38:02,3448.120017,7,6,-0.550533056,3.665816784,5.168730003,4.841555482,20.82704113,18.04653812,-3.23772E-05,0.099843703,0,0,0
2202,79019.49529,12/17/2010 10:38:32,3478.134978,7,6,-0.550173163,3.664520741,5.168730003,4.84614245,20.82704113,18.0633505,-3.23772E-05,0.099843703,0,0,0
2203,79049.51036,12/17/2010 10:39:02,3508.150045,7,6,-0.550173163,3.662900925,5.168730003,4.850729463,20.82704113,18.08015578,-3.23772E-05,0.099843703,0,0,0
2204,79079.52537,12/17/2010 10:39:32,3538.165064,7,6,-0.550173163,3.661442995,5.168730003,4.855316459,20.82704113,18.09695387,-3.23772E-05,0.099843703,0,0,0
2205,79109.5404,12/17/2010 10:40:02,3568.180091,7,6,-0.550173163,3.659822941,5.168730003,4.859903544,20.82704113,18.11374522,-3.24249E-05,0.099843703,0,0,0
2206,79139.55544,12/17/2010 10:40:32,3598.195129,7,6,-0.550173163,3.658365011,5.168730003,4.864490508,20.82704113,18.13052906,-3.24249E-05,0.099843703,0,0,0
2207,79169.57062,12/17/2010 10:41:02,3628.21031,7,6,-0.549993217,3.656745195,5.168730003,4.869077519,20.82704113,18.14730618,-6.48022E-05,0.099843703,0,0,0
2208,79199.58552,12/17/2010 10:41:32,3658.225212,7,6,-0.550173163,3.655287266,5.168730003,4.873664505,20.82704113,18.16407636,-3.23772E-05,0.099843703,0,0,0
2209,79229.60068,12/17/2010 10:42:02,3688.240365,7,6,-0.55035311,3.653829336,5.168730003,4.878251516,20.82704113,18.18083978,-3.23772E-05,0.099843703,0,0,0
2210,79259.61561,12/17/2010 10:42:32,3718.255297,7,6,-0.55035311,3.652371407,5.168730003,4.882838543,20.82704113,18.19759648,-3.23772E-05,0.099843703,0,0,0
2211,79289.63062,12/17/2010 10:43:02,3748.270311,7,6,-0.550173163,3.650913477,5.168730003,4.887425587,20.82704113,18.21434639,-3.23772E-05,0.099843703,0,0,0
2212,79319.64594,12/17/2010 10:43:32,3778.285626,7,6,-0.550173163,3.649293423,5.168730003,4.892012578,20.82704113,18.23108933,-6.48022E-05,0.099843703,0,0,0
2213,79349.66067,12/17/2010 10:44:02,3808.300356,7,6,-0.550173163,3.647835493,5.168730003,4.896599183,20.82704113,18.24782369,-6.48022E-05,0.099843703,0,0,0
2214,79379.67573,12/17/2010 10:44:32,3838.315416,7,6,-0.549993217,3.646377802,5.168730003,4.901185844,20.82704113,18.26455173,-3.23772E-05,0.099843703,0,0,0
2215,79409.69359,12/17/2010 10:45:02,3868.333283,7,6,-0.550173163,3.644757748,5.168730003,4.905773045,20.82704113,18.28127489,-6.48022E-05,0.099843703,0,0,0
2216,79439.70582,12/17/2010 10:45:32,3898.34551,7,6,-0.550173163,3.643461943,5.168730003,4.9103593,20.82704113,18.29798778,-3.23772E-05,0.099843703,0,0,0
2217,79469.72097,12/17/2010 10:46:02,3928.360661,7,6,-0.549993217,3.642004013,5.168730003,4.914946055,20.82704113,18.31469566,-3.23772E-05,0.099843703,0,0,0
2218,79499.73586,12/17/2010 10:46:32,3958.375551,7,6,-0.550173163,3.640222073,5.168730003,4.91953279,20.82704113,18.33139651,-6.48022E-05,0.099843703,0,0,0
2219,79529.75102,12/17/2010 10:47:02,3988.390709,7,6,-0.550173163,3.638764143,5.168730003,4.924119589,20.82704113,18.34809064,-6.48022E-05,0.099843703,0,0,0
2220,79559.7679,12/17/2010 10:47:32,4018.407593,7,6,-0.550173163,3.637306213,5.168730003,4.928706573,20.82704113,18.36477844,-9.71794E-05,0.099843703,0,0,0
2221,79589.78098,12/17/2010 10:48:02,4048.420668,7,6,-0.550173163,3.635848284,5.168730003,4.93329305,20.82704113,18.38145732,-3.23772E-05,0.099843703,0,0,0
2222,79619.79611,12/17/2010 10:48:32,4078.435804,7,6,-0.550173163,3.634066343,5.168730003,4.937880159,20.82704113,18.39813133,-6.48022E-05,0.099843703,0,0,0
2223,79649.81107,12/17/2010 10:49:02,4108.450756,7,6,-0.550173163,3.632608414,5.168730003,4.942467186,20.82704113,18.41479782,-6.48022E-05,0.099843703,0,0,0
2224,79679.8261,12/17/2010 10:49:32,4138.465794,7,6,-0.549993217,3.631150484,5.168730003,4.947054236,20.82704113,18.43145703,0,0.099843703,0,0,0
2225,79709.84111,12/17/2010 10:50:02,4168.480804,7,6,-0.550173163,3.629368544,5.168730003,4.951641276,20.82704113,18.44810867,-3.24249E-05,0.099843703,0,0,0
2226,79739.85614,12/17/2010 10:50:32,4198.495827,7,6,-0.549993217,3.627748728,5.168730003,4.956228114,20.82704113,18.46475193,-3.23772E-05,0.099843703,0,0,0
2227,79769.87118,12/17/2010 10:51:02,4228.510869,7,6,-0.550173163,3.625966787,5.168730003,4.960814899,20.82704113,18.48138753,-3.23772E-05,0.099843703,0,0,0
2228,79799.88622,12/17/2010 10:51:32,4258.525912,7,6,-0.550173163,3.624346733,5.168730003,4.96540168,20.82704113,18.49801524,-3.24249E-05,0.099843703,0,0,0
2229,79829.90152,12/17/2010 10:52:02,4288.541207,7,6,-0.549993217,3.622565031,5.168730003,4.969988488,20.82704113,18.51463509,-3.23772E-05,0.099843703,0,0,0
2230,79859.91629,12/17/2010 10:52:32,4318.555975,7,6,-0.550173163,3.620783091,5.168730003,4.974575195,20.82704113,18.53124649,-6.48022E-05,0.099843703,0,0,0
2231,79889.93135,12/17/2010 10:53:02,4348.571041,7,6,-0.549993217,3.618839025,5.168730003,4.979161997,20.82704113,18.54784983,-6.48022E-05,0.099843703,0,0,0
2232,79919.94637,12/17/2010 10:53:32,4378.58606,7,6,-0.55035311,3.617057323,5.168730003,4.983748701,20.82704113,18.56444436,-3.23772E-05,0.099843703,0,0,0
2233,79949.96162,12/17/2010 10:54:02,4408.601314,7,6,-0.550173163,3.615113258,5.168730003,4.988335463,20.82704113,18.58103059,-3.24249E-05,0.099843703,0,0,0
2234,79979.97644,12/17/2010 10:54:32,4438.616126,7,6,-0.55035311,3.613169432,5.168730003,4.99292218,20.82704113,18.59760777,-3.23772E-05,0.099843703,0,0,0
2235,80009.9916,12/17/2010 10:55:02,4468.631286,7,6,-0.55035311,3.61106348,5.168730003,4.997508944,20.82704113,18.61417599,-6.48022E-05,0.099843703,0,0,0
2236,80040.00653,12/17/2010 10:55:32,4498.646216,7,6,-0.550173163,3.608957529,5.168730003,5.002095689,20.82704113,18.63073476,-9.72271E-05,0.099843703,0,0,0
2237,80070.02155,12/17/2010 10:56:02,4528.661241,7,6,-0.550173163,3.607013702,5.168730003,5.006682461,20.82704113,18.64728388,-3.24249E-05,0.099843703,0,0,0
2238,80100.03661,12/17/2010 10:56:32,4558.676302,7,6,-0.55035311,3.60458374,5.168730003,5.011269183,20.82704113,18.66382296,-9.72271E-05,0.099843703,0,0,0
